id,uit_id,title,context,question,answers,is_impossible,plausible_answers,hop
0121-0003-0005,uit_023291,HIV/AIDS,"Nhiễm HIV ở người được Tổ chức Y tế Thế giới (WHO) xem như là đại dịch. Việc chủ quan đối với HIV càng làm tăng nguy cơ bị lây bệnh. Từ khi phát hiện ra HIV vào năm 1981 cho đến năm 2006, AIDS đã giết chết hơn 25 triệu người. Theo số liệu năm 2006, khoảng 0,6% dân số thế giới bị nhiễm HIV. Năm 2009, toàn thế giới có 1,8 triệu người mắc bệnh AIDS, đã giảm so với mức đỉnh là 2,1 triệu người trong năm 2004. Khoảng 260.000 trẻ em chết vì AIDS trong năm 2009. Một con số không cân xứng của số người tử vong do AIDS ở vùng Châu Phi hạ Sahara đã làm chậm tăng trưởng kinh tế và làm trầm trọng thêm gánh nặng của nghèo đói. Trong năm 2005, ước tính ở châu Phi có khoảng 90 triệu người bị nhiễm HIV, kết quả là một ước lượng tối thiểu sẽ có 18 triệu trẻ mồ côi. Điều trị bằng thuốc kháng retrovirus có thể làm giảm cả hai tỉ lệ tử vong và bệnh tật ở người nhiễm HIV. Mặc dù thuốc kháng retrovirus vẫn không có sẵn để dùng rộng rãi, nhưng việc mở rộng các chương trình điều trị bằng thuốc kháng retrovirus từ năm 2004 đã làm giảm số lượng các ca tử vong ở người mắc bệnh AIDS và số ca nhiễm mới ở nhiều nơi trên thế giới. Tăng cường việc nhận thức và các biện pháp phòng ngừa đối với người dân, cũng như quá trình diễn tiến tự nhiên của dịch bệnh, cũng đóng một vai trò quan trọng. Thế mà, ước tính vẫn có khoảng 2,6 triệu người mới bị nhiễm HIV trong năm 2009.",Năm 2009 thì có bao nhiêu ca nhiễm mới HIV?,"{'text': ['khoảng 2,6 triệu'], 'answer_start': [1300]}",False,,5
0090-0001-0002,uit_016065,Tầng đối lưu,"Tầng đối lưu bắt đầu từ bề mặt Trái Đất mở rộng ra đến cao độ 20 km (12 dặm) ở các vùng nhiệt đới, giảm tới khoảng 11 km ở các vĩ độ trung bình, ít hơn 7 km (4 dặm) ở các vùng cực về mùa hè còn trong mùa đông là không rõ ràng. Lớp khí quyển này chiếm khoảng 80% tổng khối lượng của toàn bộ khí quyển, gần như toàn bộ hơi nước và xon khí (aerosol). Trong khu vực tầng đối lưu thì không khí liên tục luân chuyển và tầng này là tầng có mật độ không khí lớn nhất của khí quyển Trái Đất. Nitơ và ôxy là các chất khí chủ yếu có mặt trong tầng này. Tầng đối lưu nằm ngay phía dưới tầng bình lưu. Phần thấp nhất của tầng đối lưu, nơi ma sát với bề mặt Trái Đất ảnh hưởng tới luồng không khí, là lớp ranh giới hành tinh. Lớp này thông thường chỉ dày từ vài trăm mét tới 2 km (1,2 dặm), phụ thuộc vào địa mạo và thời gian của ngày. Ranh giới giữa tầng đối lưu và tầng bình lưu, được gọi là khoảng lặng đối lưu, là nghịch chuyển nhiệt độ.","Ở các vĩ độ trung bình, tầng đối lưu giảm xuống còn bao nhiêu?","{'text': [khoảng 11 km], 'answer_start': [108]}",False,,5
0133-0007-0008,uit_026346,Xeri,"Xeri nguồn gốc tự nhiên là hỗn hợp của 4 đồng vị ổn định; bao gồm Ce136, Ce138, Ce140, Ce142 với Ce140 là phổ biến nhất (88,48%). Ce136 và Ce142 được dự đoán là có hoạt động phân rã beta kép nhưng người ta vẫn chưa ghi nhận được dấu hiệu nào của hoạt động này (đối với Ce142 thì giới hạn dưới về chu kỳ bán rã là 5×1016 năm hay 50 triệu tỷ năm). Hai mươi sáu đồng vị phóng xạ khác đã được nêu đặc trưng với các đồng vị tồn tại lâu nhất là Ce144 (chu kỳ bán rã 284,893 ngày), Ce139 (137,64 ngày), Ce141 (32,501 ngày). Tất cả các đồng vị còn lại có chu kỳ bán rã dưới 4 ngày và phần lớn là dưới 10 phút. Nguyên tố này cũng có 2 trạng thái đồng phân hạt nhân.",Xeri có mấy trạng thái siêu bền của liên kết nguyên tử?,"{'text': [], 'answer_start': []}",True,"{'text': [2 trạng thái], 'answer_start': [624]}",5
0071-0016-0009,uit_013088,Sao Kim,"Các nhà khoa học đã ngạc nhiên khi Sao Kim không có từ trường mạnh (từ trường Sao Kim gần như bằng 0) khi nó có cùng kích cỡ với Trái Đất, và họ cũng đã nghĩ nó cũng có một lõi nóng chảy-yếu tố quan trọng trong lý thuyết dynamo. Lý thuyết dynamo có ba yếu tố chính: Đó là phải có một chất lỏng dẫn điện, quay, và chuyển động đối lưu. Lõi hành tinh có khả năng dẫn điện và trong khi hành tinh tự quay rất chậm, các mô phỏng trên máy tính cho thấy nó vẫn đủ để tạo ra sự quay cần thiết trong thuyết dynamo. Từ đây chúng ta có thể thấy dynamo không hoạt động bởi vì không có sự đối lưu trong lõi hành tinh. Trên Trái Đất, sự đối lưu xuất hiện trong lớp vật liệu dạng lỏng phủ bên ngoài lõi có tính đối lưu bởi vì đáy của lớp phủ nóng hơn phía bên trên gần bề mặt. Trên Sao Kim, sự kiện tái tạo bề mặt toàn cầu có thể làm tắt sự kiến tạo mảng và dẫn đến giảm thông lượng nhiệt truyền qua lớp vỏ. Điều này làm nhiệt độ lớp phủ tăng, do đó làm giảm thông lượng nhiệt qua lõi hành tinh. Kết quả là, không có quá trình dynamo địa hành tinh để sinh ra từ trường. Thay vào đó, năng lượng nhiệt từ lõi làm nóng lại lớp vỏ.",Tại sao vật liệu lỏng phủ bên ngoài lõi của Trái Đất có tính từ trường?,"{'text': [], 'answer_start': []}",True,"{'text': [đáy của lớp phủ nóng hơn phía bên trên gần bề mặt], 'answer_start': [710]}",5
0122-0004-0007,uit_023487,Vị,"Vị đắng là vị nhạy cảm nhất trong các vị, và là cảm nhận của nhiều cảm giác khá khó chịu và rõ rệt. Thực phẩm và đồ uống đắng thường là cà phê, ca cao không thêm đường, mướp đắng, bia, quả ô liu, vỏ chanh, nhiều loài thực vật trong họ Cải và chanh. Kinin (quinin hay ký ninh) cũng nổi tiếng với vị đắng của nó. Các ngưỡng kích thích vị đắng của quinin trung bình là 0,000008 mol/l. Ngưỡng cảm nhận vị của các hợp chất đắng khác được so sánh tương đối với quinin (độ đắng của quinin coi bằng 1). Ví dụ, Brucine có chỉ số là 11, đắng hơn nhiều so với quinin, và được phát hiện tại một ngưỡng thấp hơn nhiều. Các hợp chất đắng nhất được biết đến là hóa chất tổng hợp denatonium với chỉ số đắng là 1.000.",Độ đắng của thứ gì thường được chọn làm tiêu chuẩn đánh giá ngưỡng cảm nhận vị ngọt của những chất khác?,"{'text': [], 'answer_start': []}",True,"{'text': [quinin], 'answer_start': [345]}",5
0062-0003-0009,uit_011404,Hồ Quý Ly,"Hồ Quý Ly trước có tên là Lê Quý Ly (黎季犛), biểu tự Lý Nguyên (理元). Ông sinh năm Ất Hợi (1335), quê ở Đại Lại, Vĩnh Lộc (nay là xã Hà Đông, huyện Hà Trung, Thanh Hóa). Tổ tiên Hồ Quý Ly là Hồ Hưng Dật, vốn là người Chiết Giang bên Trung Quốc, thời Hậu Hán (947-950), sang sinh sống ở Châu Diễn (tức vùng Diễn Châu, Nghệ An). Đến thời loạn mười hai sứ quân, họ Hồ dời vào hương Bào Đột (nay là xã Quỳnh Lâm, Quỳnh Lưu, Nghệ An) và trở thành một trại chủ. Đến thời Lý, trong họ có người lấy Nguyệt Đích công chúa, sinh ra Nguyệt Đoan công chúa. Đời cháu thứ 12 của Hồ Hưng Dật là Hồ Liêm dời đến ở hương Đại Lại, Vĩnh Lộc, Thanh Hóa. Hồ Liêm làm con nuôi của Tuyên úy Lê Huấn rồi lấy họ Lê làm họ của mình. Hồ Quý Ly là cháu 4 đời của Lê Huấn, khi lên làm vua thì đổi lại họ Hồ.",Điều gì khiến họ Hồ dời vào vinh Bảo Đại,"{'text': [], 'answer_start': []}",True,"{'text': [loạn mười hai sứ quân], 'answer_start': [333]}",5
0071-0016-0002,uit_013081,Sao Kim,"Các nhà khoa học đã ngạc nhiên khi Sao Kim không có từ trường mạnh (từ trường Sao Kim gần như bằng 0) khi nó có cùng kích cỡ với Trái Đất, và họ cũng đã nghĩ nó cũng có một lõi nóng chảy-yếu tố quan trọng trong lý thuyết dynamo. Lý thuyết dynamo có ba yếu tố chính: Đó là phải có một chất lỏng dẫn điện, quay, và chuyển động đối lưu. Lõi hành tinh có khả năng dẫn điện và trong khi hành tinh tự quay rất chậm, các mô phỏng trên máy tính cho thấy nó vẫn đủ để tạo ra sự quay cần thiết trong thuyết dynamo. Từ đây chúng ta có thể thấy dynamo không hoạt động bởi vì không có sự đối lưu trong lõi hành tinh. Trên Trái Đất, sự đối lưu xuất hiện trong lớp vật liệu dạng lỏng phủ bên ngoài lõi có tính đối lưu bởi vì đáy của lớp phủ nóng hơn phía bên trên gần bề mặt. Trên Sao Kim, sự kiện tái tạo bề mặt toàn cầu có thể làm tắt sự kiến tạo mảng và dẫn đến giảm thông lượng nhiệt truyền qua lớp vỏ. Điều này làm nhiệt độ lớp phủ tăng, do đó làm giảm thông lượng nhiệt qua lõi hành tinh. Kết quả là, không có quá trình dynamo địa hành tinh để sinh ra từ trường. Thay vào đó, năng lượng nhiệt từ lõi làm nóng lại lớp vỏ.",Tại sao dynamo không hoạt động?,"{'text': [không có sự đối lưu trong lõi hành tinh], 'answer_start': [563]}",False,,5
0121-0011-0002,uit_023342,HIV/AIDS,"Sự bảo vệ mạnh mẽ của hệ miễn dịch sẽ làm giảm số lượng của các hạt virus trong máu, chuyển sang giai đoạn nhiễm HIV mạn tính. Giai đoạn này có thể kéo dài từ 2 tuần cho đến 20 năm tùy theo từng trường hợp. Trong suốt giai đoạn mạn tính, HIV hoạt động trong các hạch bạch huyết, làm cho các hạch này thường bị sưng do phản ứng với một số lượng lớn virus bị kẹt trong mạng lưới các tế bào tua hình nang (FDC). Các mô giàu tế bào CD4+ xung quanh cũng có thể bị nhiễm bệnh, các hạt virus tích tụ cả trong các tế bào bị nhiễm và ở dạng virus tự do. Trong giai đoạn này bệnh nhân vẫn có khả năng lây bệnh, tế bào T CD4+ CD45RO+ mang theo tải lượng virus nhiều nhất, và việc bắt đầu sớm điều trị kháng retrovirus sẽ cải thiện đáng kể thời gian sống.",Thời gian mà giai đoạn HIV mạn tính là bao lâu?,"{'text': [từ 2 tuần cho đến 20 năm tùy theo từng trường hợp], 'answer_start': [156]}",False,,5
0124-0013-0006,uit_024177,Đồng Tháp,"Đến ngày 22 tháng 10 năm 1956, Tổng thống Việt Nam Cộng hòa Ngô Đình Diệm ban hành Sắc lệnh 143-NV để "" thay đổi địa giới và tên Đô thành Sài Gòn – Chợ Lớn cùng các tỉnh và tỉnh lỵ tại Việt Nam"". Địa giới và địa danh các tỉnh ở miền Nam thay đổi nhiều, một số tỉnh mới được thành lập. Theo Sắc lệnh này, địa phận Nam Phần của Việt Nam Cộng Hoà gồm Đô thành Sài Gòn và 22 tỉnh. Lúc này, tỉnh Phong Thạnh được đổi tên thành tỉnh Kiến Phong; còn toàn bộ phần còn lại tỉnh Sa Đéc bị giải thể, sáp nhập vào địa bàn tỉnh Vĩnh Long. Tỉnh lỵ tỉnh Kiến Phong có tên là ""Cao Lãnh"", về mặt hành chánh thuộc xã Mỹ Trà, quận Cao Lãnh.",Thống đốc Việt Nam Cộng hòa là ai?,"{'text': [], 'answer_start': []}",True,"{'text': [Ngô Đình Diệm], 'answer_start': [60]}",5
0002-0008-0003,uit_000093,Thực vật có hoa,"Các nghiên cứu gần đây chỉ ra rằng thực vật một lá mầm là một nhóm ""tốt"" (nhóm đơn ngành hay toàn phần), trong khi thực vật hai lá mầm lại không phải như vậy (nhóm đa ngành). Tuy nhiên, trong phạm vi của thực vật hai lá mầm vẫn tồn tại nhóm ""tốt"", nó bao gồm phần lớn thực vật hai lá mầm. Nhóm mới này về mặt bán chính thức được gọi là ""thực vật hai lá mầm thật sự"" (eudicots) hay ""ba lỗ chân lông"" (tricolpate). Tên gọi ""tricolpate"" có nguồn gốc từ loại hình phấn hoa tìm thấy trong cả nhóm. Tên gọi eudicots được tạo ra bằng cách gắn ""dicots"" với tiền tố ""eu-"" (tiếng Hy Lạp 'eu'= ""thật sự""), do mọi thực vật hai lá mầm thật sự đều chia sẻ các đặc trưng thông thường được gán cho thực vật hai lá mầm. Tên gọi hình thức cho nhóm này đôi khi được dùng là Rosopsida (ở cấp độ lớp, dựa trên chi Rosa). Tách nhóm này ra khỏi thực vật hai lá mầm (cũ) người ta thu được phần còn lại, nó đôi khi được gọi là ""thực vật hai lá mầm cổ"" (palaeodicot với tiền tố ""palaeo-"" trong tiếng Hy Lạp cổ điển có nghĩa là cổ). Do nhóm còn lại này không phải là một nhóm ""tốt"" nên thuật ngữ này chỉ có mục đích làm thuận lợi trong phân loại mà thôi.","Nhóm ""thực vật hai lá mầm thật sự"" còn có tên gọi khác là gì?","{'text': ['""ba lỗ chân lông""'], 'answer_start': [381]}",False,,5
0121-0011-0007,uit_023347,HIV/AIDS,"Sự bảo vệ mạnh mẽ của hệ miễn dịch sẽ làm giảm số lượng của các hạt virus trong máu, chuyển sang giai đoạn nhiễm HIV mạn tính. Giai đoạn này có thể kéo dài từ 2 tuần cho đến 20 năm tùy theo từng trường hợp. Trong suốt giai đoạn mạn tính, HIV hoạt động trong các hạch bạch huyết, làm cho các hạch này thường bị sưng do phản ứng với một số lượng lớn virus bị kẹt trong mạng lưới các tế bào tua hình nang (FDC). Các mô giàu tế bào CD4+ xung quanh cũng có thể bị nhiễm bệnh, các hạt virus tích tụ cả trong các tế bào bị nhiễm và ở dạng virus tự do. Trong giai đoạn này bệnh nhân vẫn có khả năng lây bệnh, tế bào T CD4+ CD45RO+ mang theo tải lượng virus nhiều nhất, và việc bắt đầu sớm điều trị kháng retrovirus sẽ cải thiện đáng kể thời gian sống.",Những nơi nào các hạt bụi sẽ tích tụ?,"{'text': [], 'answer_start': []}",True,"{'text': [trong các tế bào bị nhiễm và ở dạng virus tự do], 'answer_start': [496]}",5
